drill,hole,hybrid_mse,prediction,label
drill_4mm_18,64,54.6027717590332,1,0
drill_4mm_18,65,60.74040985107422,1,0
drill_4mm_18,66,52.33891677856445,1,1
drill_4mm_18,67,44.81980895996094,1,1
drill_4mm_18,68,35.32810592651367,1,1
drill_4mm_18,69,33.61505889892578,1,1
drill_4mm_18,70,35.121578216552734,1,1
drill_4mm_18,71,34.91271209716797,1,1
drill_4mm_18,72,33.436073303222656,1,1
drill_4mm_18,73,32.687801361083984,1,1
drill_4mm_18,74,35.833858489990234,1,1
drill_4mm_18,75,29.850854873657227,1,1
drill_4mm_18,76,29.08472442626953,1,1
drill_4mm_18,77,30.220003128051758,1,1
drill_4mm_18,78,27.606468200683594,1,1
drill_4mm_18,79,26.4337100982666,1,1
drill_4mm_18,80,25.305130004882812,1,1
drill_4mm_18,81,25.606060028076172,1,1
drill_4mm_19,1,0.0,0,0
drill_4mm_19,2,0.0,0,0
drill_4mm_19,3,0.0,0,0
drill_4mm_19,4,0.0,0,0
drill_4mm_19,5,0.0,0,0
drill_4mm_19,6,0.0,0,0
drill_4mm_19,7,0.0,0,0
drill_4mm_19,8,0.0,0,0
drill_4mm_19,9,0.0,0,0
drill_4mm_19,10,1.4016519784927368,0,0
drill_4mm_19,11,3.7218480110168457,0,0
drill_4mm_19,12,4.91372537612915,0,0
drill_4mm_19,13,14.395110130310059,0,0
drill_4mm_19,14,23.700693130493164,0,0
drill_4mm_19,15,90.611083984375,0,0
drill_4mm_19,16,77.63079833984375,0,0
drill_4mm_19,17,131.40872192382812,0,0
drill_4mm_19,18,103.59557342529297,1,0
drill_4mm_19,19,184.95150756835938,1,0
drill_4mm_19,20,136.3462371826172,1,0
drill_4mm_19,21,176.73333740234375,1,0
drill_4mm_19,22,167.208984375,1,0
drill_4mm_19,23,206.42935180664062,1,0
